,longitude,latitude
4399,-118.03,34.15
4400,-118.03,34.14
4401,-118.03,34.14
4402,-118.03,34.11
4403,-118.03,34.11
4404,-118.03,34.1
4405,-118.03,34.1
4406,-118.03,34.1
4407,-118.03,34.1
4408,-118.03,34.09
4409,-118.03,34.08
4410,-118.03,34.08
4411,-118.03,34.08
4412,-118.03,34.07
4413,-118.03,34.06
4414,-118.03,34.06
4415,-118.03,34.06
4416,-118.03,34.06
4417,-118.03,34.06
4418,-118.03,34.05
4419,-118.03,34.01
4420,-118.03,33.99
4421,-118.03,33.98
4422,-118.03,33.97
4423,-118.03,33.97
4424,-118.03,33.97
4425,-118.03,33.97
4426,-118.03,33.96
4427,-118.03,33.95
4428,-118.03,33.95
4429,-118.03,33.94
4430,-118.03,33.94
4431,-118.03,33.94
4432,-118.03,33.93
4433,-118.03,33.92
4434,-118.03,33.92
4435,-118.03,33.91
4436,-118.03,33.9
4437,-118.03,33.9
4438,-118.03,33.87
4439,-118.03,33.86
4440,-118.03,33.85
4441,-118.03,33.85
4442,-118.03,33.85
4443,-118.03,33.83
4444,-118.03,33.83
4445,-118.03,33.83
4446,-118.03,33.82
4447,-118.03,33.82
4448,-118.03,33.81
4449,-118.03,33.79
4450,-118.03,33.79
4451,-118.03,33.78
4452,-118.03,33.77
4453,-118.03,33.76
4454,-118.03,33.72
4455,-118.03,33.71
4456,-118.03,33.7
4457,-118.04,34.17
4458,-118.04,34.16
4459,-118.04,34.15
4460,-118.04,34.13
4461,-118.04,34.13
4462,-118.04,34.13
4463,-118.04,34.12
4464,-118.04,34.12
4465,-118.04,34.12
4466,-118.04,34.11
4467,-118.04,34.1
4468,-118.04,34.1
4469,-118.04,34.09
4470,-118.04,34.09
4471,-118.04,34.09
4472,-118.04,34.08
4473,-118.04,34.07
4474,-118.04,34.07
4475,-118.04,34.06
4476,-118.04,34.06
4477,-118.04,34.06
4478,-118.04,34.05
4479,-118.04,34.05
4480,-118.04,34.04
4481,-118.04,34.04
4482,-118.04,34.0
4483,-118.04,33.99
4484,-118.04,33.99
4485,-118.04,33.98
4486,-118.04,33.98
4487,-118.04,33.98
4488,-118.04,33.98
4489,-118.04,33.97
4490,-118.04,33.97
4491,-118.04,33.96
4492,-118.04,33.96
4493,-118.04,33.95
4494,-118.04,33.95
4495,-118.04,33.95
4496,-118.04,33.94
4497,-118.04,33.94
4498,-118.04,33.93
4499,-118.04,33.93
4500,-118.04,33.92
4501,-118.04,33.92
4502,-118.04,33.9
4503,-118.04,33.88
4504,-118.04,33.87
4505,-118.04,33.87
4506,-118.04,33.86
4507,-118.04,33.85
4508,-118.04,33.84
4509,-118.04,33.83
4510,-118.04,33.83
4511,-118.04,33.82
4512,-118.04,33.81
4513,-118.04,33.81
4514,-118.04,33.78
4515,-118.04,33.78
4516,-118.04,33.76
4517,-118.04,33.76
4518,-118.04,33.75
4519,-118.04,33.74
4520,-118.04,33.72
4521,-118.04,33.72
4522,-118.04,33.71
4523,-118.05,36.64
4524,-118.05,34.17
4525,-118.05,34.16
4526,-118.05,34.15
4527,-118.05,34.13
4528,-118.05,34.12
4529,-118.05,34.11
4530,-118.05,34.1
4531,-118.05,34.1
4532,-118.05,34.09
4533,-118.05,34.08
4534,-118.05,34.08
4535,-118.05,34.08
4536,-118.05,34.07
4537,-118.05,34.06
4538,-118.05,34.06
4539,-118.05,34.06
4540,-118.05,34.05
4541,-118.05,34.04
4542,-118.05,34.02
4543,-118.05,33.99
4544,-118.05,33.99
4545,-118.05,33.98
4546,-118.05,33.98
4547,-118.05,33.98
4548,-118.05,33.97
4549,-118.05,33.96
4550,-118.05,33.94
4551,-118.05,33.93
4552,-118.05,33.92
4553,-118.05,33.87
4554,-118.05,33.86
4555,-118.05,33.86
4556,-118.05,33.85
4557,-118.05,33.83
4558,-118.05,33.82
4559,-118.05,33.82
4560,-118.05,33.81
4561,-118.05,33.79
4562,-118.05,33.78
4563,-118.05,33.78
4564,-118.05,33.73
4565,-118.05,33.72
4566,-118.05,33.72
4567,-118.05,33.71
4568,-118.05,33.65
4569,-118.06,35.68
4570,-118.06,34.71
4571,-118.06,34.17
4572,-118.06,34.16
4573,-118.06,34.16
4574,-118.06,34.14
4575,-118.06,34.14
4576,-118.06,34.13
4577,-118.06,34.13
4578,-118.06,34.12
4579,-118.06,34.11
4580,-118.06,34.1
4581,-118.06,34.1
4582,-118.06,34.1
4583,-118.06,34.1
4584,-118.06,34.1
4585,-118.06,34.09
4586,-118.06,34.09
4587,-118.06,34.09
4588,-118.06,34.08
4589,-118.06,34.08
4590,-118.06,34.07
4591,-118.06,34.06
4592,-118.06,34.06
4593,-118.06,34.04
4594,-118.06,34.02
4595,-118.06,34.01
4596,-118.06,33.99
4597,-118.06,33.99
4598,-118.06,33.99
4599,-118.06,33.99
4600,-118.06,33.98
4601,-118.06,33.98
4602,-118.06,33.98
4603,-118.06,33.98
4604,-118.06,33.98
4605,-118.06,33.97
4606,-118.06,33.97
4607,-118.06,33.91
4608,-118.06,33.91
4609,-118.06,33.9
4610,-118.06,33.89
4611,-118.06,33.88
4612,-118.06,33.86
4613,-118.06,33.85
4614,-118.06,33.84
4615,-118.06,33.84
4616,-118.06,33.83
4617,-118.06,33.83
4618,-118.06,33.82
4619,-118.06,33.81
4620,-118.06,33.8
4621,-118.06,33.8
4622,-118.06,33.78
4623,-118.06,33.73
4624,-118.06,33.72
4625,-118.06,33.72
4626,-118.06,33.72
4627,-118.07,34.58
4628,-118.07,34.56
4629,-118.07,34.51
4630,-118.07,34.17
4631,-118.07,34.17
4632,-118.07,34.16
4633,-118.07,34.16
4634,-118.07,34.15
4635,-118.07,34.14
4636,-118.07,34.13
4637,-118.07,34.12
4638,-118.07,34.12
4639,-118.07,34.11
4640,-118.07,34.11
4641,-118.07,34.1
4642,-118.07,34.1
4643,-118.07,34.1
4644,-118.07,34.09
4645,-118.07,34.08
4646,-118.07,34.07
4647,-118.07,34.07
4648,-118.07,34.06
4649,-118.07,34.01
4650,-118.07,34.01
4651,-118.07,34.0
4652,-118.07,34.0
4653,-118.07,33.99
4654,-118.07,33.99
4655,-118.07,33.99
4656,-118.07,33.98
4657,-118.07,33.98
4658,-118.07,33.97
4659,-118.07,33.97
4660,-118.07,33.96
4661,-118.07,33.91
4662,-118.07,33.9
4663,-118.07,33.9
4664,-118.07,33.9
4665,-118.07,33.89
4666,-118.07,33.89
4667,-118.07,33.89
4668,-118.07,33.89
4669,-118.07,33.88
4670,-118.07,33.88
4671,-118.07,33.88
4672,-118.07,33.87
4673,-118.07,33.87
4674,-118.07,33.86
4675,-118.07,33.86
4676,-118.07,33.85
4677,-118.07,33.83
4678,-118.07,33.82
4679,-118.07,33.81
4680,-118.07,33.8
4681,-118.07,33.79
4682,-118.07,33.73
4683,-118.07,33.72
4684,-118.07,33.72
4685,-118.07,33.67
4686,-118.08,34.58
4687,-118.08,34.56
4688,-118.08,34.16
4689,-118.08,34.15
4690,-118.08,34.14
4691,-118.08,34.14
4692,-118.08,34.13
4693,-118.08,34.13
4694,-118.08,34.13
4695,-118.08,34.13
4696,-118.08,34.12
4697,-118.08,34.12
4698,-118.08,34.12
4699,-118.08,34.11
4700,-118.08,34.11
4701,-118.08,34.1
4702,-118.08,34.1
4703,-118.08,34.09
4704,-118.08,34.09
4705,-118.08,34.09
4706,-118.08,34.08
4707,-118.08,34.04
4708,-118.08,34.02
4709,-118.08,34.01
4710,-118.08,34.01
4711,-118.08,34.01
4712,-118.08,34.01
4713,-118.08,34.0
4714,-118.08,33.99
4715,-118.08,33.99
4716,-118.08,33.99
4717,-118.08,33.98
4718,-118.08,33.98
4719,-118.08,33.97
4720,-118.08,33.97
4721,-118.08,33.97
4722,-118.08,33.97
4723,-118.08,33.96
4724,-118.08,33.96
4725,-118.08,33.95
4726,-118.08,33.94
4727,-118.08,33.93
4728,-118.08,33.93
4729,-118.08,33.93
4730,-118.08,33.93
4731,-118.08,33.92
4732,-118.08,33.92
4733,-118.08,33.91
4734,-118.08,33.91
4735,-118.08,33.91
4736,-118.08,33.91
4737,-118.08,33.9
4738,-118.08,33.9
4739,-118.08,33.89
4740,-118.08,33.89
4741,-118.08,33.89
4742,-118.08,33.89
4743,-118.08,33.89
4744,-118.08,33.88
4745,-118.08,33.88
4746,-118.08,33.87
4747,-118.08,33.86
4748,-118.08,33.86
4749,-118.08,33.86
4750,-118.08,33.86
4751,-118.08,33.85
4752,-118.08,33.85
4753,-118.08,33.84
4754,-118.08,33.84
4755,-118.08,33.84
4756,-118.08,33.83
4757,-118.08,33.82
4758,-118.08,33.81
4759,-118.08,33.8
4760,-118.08,33.78
4761,-118.08,33.78
4762,-118.08,33.77
4763,-118.08,33.77
4764,-118.08,33.76
4765,-118.08,33.76
4766,-118.08,33.76
4767,-118.08,33.76
4768,-118.08,33.72
4769,-118.09,34.74
4770,-118.09,34.7
4771,-118.09,34.68
4772,-118.09,34.63
4773,-118.09,34.57
4774,-118.09,34.18
4775,-118.09,34.17
4776,-118.09,34.16
4777,-118.09,34.15
4778,-118.09,34.15
4779,-118.09,34.15
4780,-118.09,34.14
4781,-118.09,34.12
4782,-118.09,34.12
4783,-118.09,34.11
4784,-118.09,34.11
4785,-118.09,34.1
4786,-118.09,34.1
4787,-118.09,34.09
4788,-118.09,34.09
4789,-118.09,34.08
4790,-118.09,34.08
4791,-118.09,34.08
4792,-118.09,34.07
4793,-118.09,34.07
4794,-118.09,34.07
4795,-118.09,34.07
4796,-118.09,34.06
4797,-118.09,34.06
4798,-118.09,34.05
4799,-118.09,34.04
4800,-118.09,34.04
4801,-118.09,34.02
4802,-118.09,34.02
4803,-118.09,34.01
4804,-118.09,34.01
4805,-118.09,34.01
4806,-118.09,34.0
4807,-118.09,34.0
4808,-118.09,33.99
4809,-118.09,33.98
4810,-118.09,33.98
4811,-118.09,33.97
4812,-118.09,33.97
4813,-118.09,33.96
4814,-118.09,33.96
4815,-118.09,33.96
4816,-118.09,33.95
4817,-118.09,33.95
4818,-118.09,33.94
4819,-118.09,33.94
4820,-118.09,33.93
4821,-118.09,33.93
4822,-118.09,33.92
4823,-118.09,33.92
4824,-118.09,33.92
4825,-118.09,33.92
4826,-118.09,33.92
4827,-118.09,33.91
4828,-118.09,33.91
4829,-118.09,33.91
4830,-118.09,33.9
4831,-118.09,33.9
4832,-118.09,33.89
4833,-118.09,33.88
4834,-118.09,33.85
4835,-118.09,33.84
4836,-118.09,33.84
4837,-118.09,33.83
4838,-118.09,33.82
4839,-118.09,33.81
4840,-118.09,33.81
4841,-118.09,33.8
4842,-118.09,33.79
4843,-118.09,33.79
4844,-118.09,33.78
4845,-118.09,33.77
4846,-118.09,33.77
4847,-118.09,33.77
4848,-118.09,33.75
4849,-118.09,33.74
4850,-118.09,33.71
4851,-118.09,33.7
4852,-118.1,34.71
4853,-118.1,34.7
4854,-118.1,34.58
4855,-118.1,34.58
4856,-118.1,34.57
4857,-118.1,34.18
4858,-118.1,34.18
4859,-118.1,34.17
4860,-118.1,34.17
4861,-118.1,34.15
4862,-118.1,34.15
4863,-118.1,34.14
4864,-118.1,34.13
4865,-118.1,34.12
4866,-118.1,34.12
4867,-118.1,34.11
4868,-118.1,34.1
4869,-118.1,34.1
4870,-118.1,34.1
4871,-118.1,34.09
4872,-118.1,34.09
4873,-118.1,34.09
4874,-118.1,34.08
4875,-118.1,34.08
4876,-118.1,34.08
4877,-118.1,34.07
4878,-118.1,34.07
4879,-118.1,34.07
4880,-118.1,34.06
4881,-118.1,34.06
4882,-118.1,34.05
4883,-118.1,34.05
4884,-118.1,34.02
4885,-118.1,34.02
4886,-118.1,34.01
4887,-118.1,34.01
4888,-118.1,34.0
4889,-118.1,33.99
4890,-118.1,33.99
4891,-118.1,33.99
4892,-118.1,33.98
4893,-118.1,33.96
4894,-118.1,33.96
4895,-118.1,33.96
4896,-118.1,33.96
4897,-118.1,33.95
4898,-118.1,33.95
4899,-118.1,33.94
4900,-118.1,33.94
4901,-118.1,33.93
4902,-118.1,33.93
4903,-118.1,33.93
4904,-118.1,33.92
4905,-118.1,33.91
4906,-118.1,33.91
4907,-118.1,33.91
4908,-118.1,33.91
4909,-118.1,33.9
4910,-118.1,33.9
4911,-118.1,33.9
4912,-118.1,33.9
4913,-118.1,33.9
4914,-118.1,33.89
4915,-118.1,33.89
4916,-118.1,33.89
4917,-118.1,33.88
4918,-118.1,33.86
4919,-118.1,33.85
4920,-118.1,33.85
4921,-118.1,33.85
4922,-118.1,33.84
4923,-118.1,33.84
4924,-118.1,33.84
4925,-118.1,33.84
4926,-118.1,33.83
4927,-118.1,33.83
4928,-118.1,33.82
4929,-118.1,33.82
4930,-118.1,33.82
4931,-118.1,33.81
4932,-118.1,33.81
4933,-118.1,33.8
4934,-118.1,33.79
4935,-118.1,33.79
4936,-118.1,33.78
4937,-118.1,33.74
4938,-118.1,33.74
4939,-118.1,33.74
4940,-118.1,33.74
4941,-118.11,34.19
4942,-118.11,34.18
4943,-118.11,34.17
4944,-118.11,34.17
4945,-118.11,34.16
4946,-118.11,34.16
4947,-118.11,34.15
4948,-118.11,34.15
4949,-118.11,34.14
4950,-118.11,34.14
4951,-118.11,34.12
4952,-118.11,34.11
4953,-118.11,34.1
4954,-118.11,34.1
4955,-118.11,34.1
4956,-118.11,34.08
4957,-118.11,34.08
4958,-118.11,34.08
4959,-118.11,34.07
4960,-118.11,34.07
4961,-118.11,34.06
4962,-118.11,34.06
4963,-118.11,34.06
4964,-118.11,34.06
4965,-118.11,34.06
4966,-118.11,34.05
4967,-118.11,34.04
4968,-118.11,34.02
4969,-118.11,34.01
4970,-118.11,34.01
4971,-118.11,34.01
4972,-118.11,34.0
4973,-118.11,34.0
4974,-118.11,33.98
4975,-118.11,33.97
4976,-118.11,33.96
4977,-118.11,33.95
4978,-118.11,33.95
4979,-118.11,33.95
4980,-118.11,33.94
4981,-118.11,33.94
4982,-118.11,33.94
4983,-118.11,33.93
4984,-118.11,33.93
4985,-118.11,33.92
4986,-118.11,33.92
4987,-118.11,33.91
4988,-118.11,33.91
4989,-118.11,33.91
4990,-118.11,33.9
4991,-118.11,33.9
4992,-118.11,33.9
4993,-118.11,33.9
4994,-118.11,33.89
4995,-118.11,33.88
4996,-118.11,33.88
4997,-118.11,33.87
4998,-118.11,33.86
4999,-118.11,33.85
5000,-118.11,33.85
5001,-118.11,33.84
5002,-118.11,33.84
5003,-118.11,33.84
5004,-118.11,33.84
5005,-118.11,33.84
5006,-118.11,33.83
5007,-118.11,33.83
5008,-118.11,33.83
5009,-118.11,33.83
5010,-118.11,33.82
5011,-118.11,33.82
5012,-118.11,33.82
5013,-118.11,33.82
5014,-118.11,33.81
5015,-118.11,33.81
5016,-118.11,33.8
5017,-118.11,33.8
5018,-118.11,33.8
5019,-118.11,33.79
5020,-118.11,33.79
5021,-118.11,33.78
5022,-118.11,33.77
5023,-118.11,33.75
5024,-118.11,33.75
5025,-118.11,33.74
5026,-118.11,33.73
5027,-118.12,34.71
5028,-118.12,34.71
5029,-118.12,34.7
5030,-118.12,34.69
5031,-118.12,34.69
5032,-118.12,34.68
5033,-118.12,34.6
5034,-118.12,34.58
5035,-118.12,34.56
5036,-118.12,34.23
5037,-118.12,34.19
5038,-118.12,34.18
5039,-118.12,34.18
5040,-118.12,34.17
5041,-118.12,34.17
5042,-118.12,34.17
5043,-118.12,34.17
5044,-118.12,34.15
5045,-118.12,34.14
5046,-118.12,34.14
5047,-118.12,34.13
5048,-118.12,34.12
5049,-118.12,34.11
5050,-118.12,34.11
5051,-118.12,34.1
5052,-118.12,34.1
5053,-118.12,34.09
5054,-118.12,34.09
5055,-118.12,34.08
5056,-118.12,34.08
5057,-118.12,34.08
5058,-118.12,34.07
5059,-118.12,34.07
5060,-118.12,34.06
5061,-118.12,34.06
5062,-118.12,34.06
5063,-118.12,34.06
5064,-118.12,34.05
5065,-118.12,34.04
5066,-118.12,34.04
5067,-118.12,34.04
5068,-118.12,34.03
5069,-118.12,34.02
5070,-118.12,34.02
5071,-118.12,34.01
5072,-118.12,34.01
5073,-118.12,34.0
5074,-118.12,33.99
5075,-118.12,33.98
5076,-118.12,33.97
5077,-118.12,33.97
5078,-118.12,33.96
5079,-118.12,33.96
5080,-118.12,33.96
5081,-118.12,33.96
5082,-118.12,33.95
5083,-118.12,33.95
5084,-118.12,33.94
5085,-118.12,33.94
5086,-118.12,33.94
5087,-118.12,33.93
5088,-118.12,33.92
5089,-118.12,33.91
5090,-118.12,33.91
5091,-118.12,33.91
5092,-118.12,33.91
5093,-118.12,33.91
5094,-118.12,33.89
5095,-118.12,33.89
5096,-118.12,33.88
5097,-118.12,33.88
5098,-118.12,33.88
5099,-118.12,33.87
5100,-118.12,33.87
5101,-118.12,33.86
5102,-118.12,33.86
5103,-118.12,33.85
5104,-118.12,33.84
5105,-118.12,33.84
5106,-118.12,33.84
5107,-118.12,33.83
5108,-118.12,33.83
5109,-118.12,33.82
5110,-118.12,33.82
5111,-118.12,33.81
5112,-118.12,33.81
5113,-118.12,33.8
5114,-118.12,33.8
5115,-118.12,33.79
5116,-118.12,33.79
5117,-118.12,33.76
5118,-118.12,33.76
5119,-118.12,33.75
5120,-118.12,33.75
5121,-118.13,34.7
5122,-118.13,34.69
5123,-118.13,34.69
5124,-118.13,34.68
5125,-118.13,34.58
5126,-118.13,34.44
5127,-118.13,34.21
5128,-118.13,34.2
5129,-118.13,34.2
5130,-118.13,34.2
5131,-118.13,34.19
5132,-118.13,34.19
5133,-118.13,34.19
5134,-118.13,34.18
5135,-118.13,34.17
5136,-118.13,34.16
5137,-118.13,34.16
5138,-118.13,34.15
5139,-118.13,34.15
5140,-118.13,34.14
5141,-118.13,34.14
5142,-118.13,34.12
5143,-118.13,34.11
5144,-118.13,34.1
5145,-118.13,34.09
5146,-118.13,34.09
5147,-118.13,34.09
5148,-118.13,34.08
5149,-118.13,34.08
5150,-118.13,34.07
5151,-118.13,34.07
5152,-118.13,34.06
5153,-118.13,34.06
5154,-118.13,34.05
5155,-118.13,34.04
5156,-118.13,34.04
5157,-118.13,34.04
5158,-118.13,34.03
5159,-118.13,34.03
5160,-118.13,34.02
5161,-118.13,34.02
5162,-118.13,34.02
5163,-118.13,34.02
5164,-118.13,34.02
5165,-118.13,34.01
5166,-118.13,33.97
5167,-118.13,33.97
5168,-118.13,33.96
5169,-118.13,33.96
5170,-118.13,33.96
5171,-118.13,33.95
5172,-118.13,33.94
5173,-118.13,33.93
5174,-118.13,33.93
5175,-118.13,33.93
5176,-118.13,33.92
5177,-118.13,33.92
5178,-118.13,33.91
5179,-118.13,33.91
5180,-118.13,33.91
5181,-118.13,33.9
5182,-118.13,33.9
5183,-118.13,33.9
5184,-118.13,33.89
5185,-118.13,33.89
5186,-118.13,33.89
5187,-118.13,33.88
5188,-118.13,33.88
5189,-118.13,33.87
5190,-118.13,33.87
5191,-118.13,33.86
5192,-118.13,33.86
5193,-118.13,33.85
5194,-118.13,33.85
5195,-118.13,33.84
5196,-118.13,33.84
5197,-118.13,33.83
5198,-118.13,33.83
5199,-118.13,33.82
5200,-118.13,33.82
5201,-118.13,33.82
5202,-118.13,33.82
5203,-118.13,33.81
5204,-118.13,33.81
5205,-118.13,33.81
5206,-118.13,33.81
5207,-118.13,33.8
5208,-118.13,33.8
5209,-118.13,33.8
5210,-118.13,33.79
5211,-118.13,33.79
5212,-118.13,33.79
5213,-118.13,33.79
5214,-118.13,33.79
5215,-118.13,33.78
5216,-118.13,33.78
5217,-118.13,33.77
5218,-118.13,33.77
5219,-118.13,33.76
5220,-118.13,33.76
5221,-118.13,33.76
5222,-118.14,34.72
5223,-118.14,34.71
5224,-118.14,34.7
5225,-118.14,34.69
5226,-118.14,34.69
5227,-118.14,34.68
5228,-118.14,34.68
5229,-118.14,34.68
5230,-118.14,34.65
5231,-118.14,34.57
5232,-118.14,34.2
5233,-118.14,34.19
5234,-118.14,34.19
5235,-118.14,34.18
5236,-118.14,34.18
5237,-118.14,34.17
5238,-118.14,34.17
5239,-118.14,34.17
5240,-118.14,34.16
5241,-118.14,34.16
5242,-118.14,34.16
5243,-118.14,34.15
5244,-118.14,34.15
5245,-118.14,34.15
5246,-118.14,34.14
5247,-118.14,34.14
5248,-118.14,34.13
5249,-118.14,34.13
5250,-118.14,34.11
5251,-118.14,34.1
5252,-118.14,34.1
5253,-118.14,34.09
5254,-118.14,34.09
5255,-118.14,34.09
5256,-118.14,34.08
5257,-118.14,34.08
5258,-118.14,34.08
5259,-118.14,34.07
5260,-118.14,34.06
5261,-118.14,34.05
5262,-118.14,34.05
5263,-118.14,34.04
5264,-118.14,34.03
5265,-118.14,34.03
5266,-118.14,34.02
5267,-118.14,34.02
5268,-118.14,34.02
5269,-118.14,34.02
5270,-118.14,34.01
5271,-118.14,34.01
5272,-118.14,33.97
5273,-118.14,33.97
5274,-118.14,33.97
5275,-118.14,33.96
5276,-118.14,33.96
5277,-118.14,33.95
5278,-118.14,33.95
5279,-118.14,33.95
5280,-118.14,33.95
5281,-118.14,33.94
5282,-118.14,33.94
5283,-118.14,33.93
5284,-118.14,33.92
5285,-118.14,33.91
5286,-118.14,33.91
5287,-118.14,33.91
5288,-118.14,33.91
5289,-118.14,33.9
5290,-118.14,33.9
5291,-118.14,33.89
5292,-118.14,33.89
5293,-118.14,33.89
5294,-118.14,33.88
5295,-118.14,33.87
5296,-118.14,33.87
5297,-118.14,33.87
5298,-118.14,33.86
5299,-118.14,33.86
5300,-118.14,33.86
5301,-118.14,33.86
5302,-118.14,33.84
5303,-118.14,33.84
5304,-118.14,33.84
5305,-118.14,33.8
5306,-118.14,33.79
5307,-118.14,33.79
5308,-118.14,33.79
5309,-118.14,33.78
5310,-118.14,33.78
5311,-118.14,33.77
5312,-118.14,33.77
5313,-118.14,33.76
5314,-118.14,33.76
5315,-118.14,33.76
5316,-118.14,33.76
5317,-118.14,33.76
5318,-118.14,33.75
5319,-118.14,33.71
5320,-118.15,35.04
5321,-118.15,34.71
5322,-118.15,34.71
5323,-118.15,34.7
5324,-118.15,34.69
5325,-118.15,34.67
5326,-118.15,34.59
5327,-118.15,34.21
5328,-118.15,34.2
5329,-118.15,34.2
5330,-118.15,34.19
5331,-118.15,34.19
5332,-118.15,34.18
5333,-118.15,34.18
5334,-118.15,34.17
5335,-118.15,34.17
5336,-118.15,34.16
5337,-118.15,34.16
5338,-118.15,34.16
5339,-118.15,34.16
5340,-118.15,34.15
5341,-118.15,34.15
5342,-118.15,34.14
5343,-118.15,34.14
5344,-118.15,34.14
5345,-118.15,34.13
5346,-118.15,34.13
5347,-118.15,34.13
5348,-118.15,34.12
5349,-118.15,34.12
5350,-118.15,34.12
5351,-118.15,34.12
5352,-118.15,34.11
5353,-118.15,34.11
5354,-118.15,34.11
5355,-118.15,34.1
5356,-118.15,34.1
5357,-118.15,34.09
5358,-118.15,34.09
5359,-118.15,34.08
5360,-118.15,34.08
5361,-118.15,34.07
5362,-118.15,34.07
5363,-118.15,34.06
5364,-118.15,34.05
5365,-118.15,34.04
5366,-118.15,34.04
5367,-118.15,34.04
5368,-118.15,34.03
5369,-118.15,34.03
5370,-118.15,34.02
5371,-118.15,34.02
5372,-118.15,34.0
5373,-118.15,33.98
5374,-118.15,33.98
5375,-118.15,33.97
5376,-118.15,33.97
5377,-118.15,33.96
5378,-118.15,33.96
5379,-118.15,33.96
5380,-118.15,33.95
5381,-118.15,33.94
5382,-118.15,33.93
5383,-118.15,33.93
5384,-118.15,33.93
5385,-118.15,33.93
5386,-118.15,33.92
5387,-118.15,33.92
5388,-118.15,33.92
5389,-118.15,33.92
5390,-118.15,33.91
5391,-118.15,33.91
5392,-118.15,33.91
5393,-118.15,33.91
5394,-118.15,33.9
5395,-118.15,33.89
5396,-118.15,33.88
5397,-118.15,33.87
5398,-118.15,33.86
5399,-118.15,33.86
5400,-118.15,33.86
5401,-118.15,33.85
5402,-118.15,33.85
5403,-118.15,33.85
5404,-118.15,33.84
5405,-118.15,33.84
5406,-118.15,33.8
5407,-118.15,33.79
5408,-118.15,33.79
5409,-118.15,33.78
5410,-118.15,33.78
5411,-118.15,33.78
5412,-118.15,33.78
5413,-118.15,33.77
5414,-118.15,33.77
5415,-118.15,33.77
5416,-118.15,33.77
5417,-118.15,33.76
5418,-118.16,35.05
5419,-118.16,34.71
5420,-118.16,34.7
5421,-118.16,34.68
5422,-118.16,34.68
5423,-118.16,34.6
5424,-118.16,34.6
5425,-118.16,34.2
5426,-118.16,34.19
5427,-118.16,34.19
5428,-118.16,34.19
5429,-118.16,34.18
5430,-118.16,34.17
5431,-118.16,34.17
5432,-118.16,34.16
5433,-118.16,34.16
5434,-118.16,34.16
5435,-118.16,34.15
5436,-118.16,34.15
5437,-118.16,34.14
5438,-118.16,34.14
5439,-118.16,34.12
5440,-118.16,34.11
5441,-118.16,34.09
5442,-118.16,34.09
5443,-118.16,34.09
5444,-118.16,34.08
5445,-118.16,34.07
5446,-118.16,34.06
5447,-118.16,34.04
5448,-118.16,34.04
5449,-118.16,34.04
5450,-118.16,34.04
5451,-118.16,34.03
5452,-118.16,34.03
5453,-118.16,34.02
5454,-118.16,34.02
5455,-118.16,34.02
5456,-118.16,34.02
5457,-118.16,34.02
5458,-118.16,34.01
5459,-118.16,34.01
5460,-118.16,34.01
5461,-118.16,34.0
5462,-118.16,33.98
5463,-118.16,33.97
5464,-118.16,33.97
5465,-118.16,33.97
5466,-118.16,33.97
5467,-118.16,33.97
5468,-118.16,33.94
5469,-118.16,33.94
5470,-118.16,33.94
5471,-118.16,33.93
5472,-118.16,33.92
5473,-118.16,33.92
5474,-118.16,33.91
5475,-118.16,33.91
5476,-118.16,33.91
5477,-118.16,33.9
5478,-118.16,33.89
5479,-118.16,33.89
5480,-118.16,33.88
5481,-118.16,33.88
5482,-118.16,33.88
5483,-118.16,33.87
5484,-118.16,33.86
5485,-118.16,33.85
5486,-118.16,33.85
5487,-118.16,33.84
5488,-118.16,33.84
5489,-118.16,33.84
5490,-118.16,33.84
5491,-118.16,33.8
5492,-118.16,33.79
5493,-118.16,33.79
5494,-118.16,33.79
5495,-118.16,33.78
5496,-118.16,33.78
5497,-118.16,33.78
5498,-118.16,33.78
5499,-118.16,33.78
5500,-118.16,33.78
5501,-118.16,33.77
5502,-118.16,33.77
5503,-118.16,33.77
5504,-118.16,33.77
5505,-118.16,33.77
5506,-118.16,33.72
5507,-118.17,34.87
5508,-118.17,34.86
5509,-118.17,34.68
5510,-118.17,34.67
5511,-118.17,34.66
5512,-118.17,34.61
5513,-118.17,34.19
5514,-118.17,34.18
5515,-118.17,34.14
5516,-118.17,34.12
5517,-118.17,34.12
5518,-118.17,34.12
5519,-118.17,34.11
5520,-118.17,34.1
5521,-118.17,34.1
5522,-118.17,34.1
5523,-118.17,34.09
5524,-118.17,34.09
5525,-118.17,34.08
5526,-118.17,34.08
5527,-118.17,34.07
5528,-118.17,34.06
5529,-118.17,34.06
5530,-118.17,34.05
5531,-118.17,34.05
5532,-118.17,34.05
5533,-118.17,34.04
5534,-118.17,34.04
5535,-118.17,34.04
5536,-118.17,34.04
5537,-118.17,34.04
5538,-118.17,34.04
5539,-118.17,34.03
5540,-118.17,34.03
5541,-118.17,34.03
5542,-118.17,34.03
5543,-118.17,34.02
5544,-118.17,34.02
5545,-118.17,34.02
5546,-118.17,34.02
5547,-118.17,34.01
5548,-118.17,34.01
5549,-118.17,33.98
5550,-118.17,33.98
5551,-118.17,33.98
5552,-118.17,33.97
5553,-118.17,33.97
5554,-118.17,33.96
5555,-118.17,33.96
5556,-118.17,33.96
5557,-118.17,33.95
5558,-118.17,33.94
5559,-118.17,33.92
5560,-118.17,33.92
5561,-118.17,33.91
5562,-118.17,33.91
5563,-118.17,33.91
